index,customer_id,customer_age,customer_income,home_ownership,employment_duration,loan_intent,loan_grade,loan_amnt,loan_int_rate,term_years,cred_hist_length,Current_loan_status
2240,2239.0,25,31000,2,7.0,5,0,6000.0,7.66,5,2,0
2241,2240.0,24,135000,0,8.0,3,0,13050.0,11.01155276552426,8,3,0
2242,2241.0,21,24000,0,2.0,2,2,13000.0,15.7,8,3,1
2243,2242.0,24,31000,2,8.0,5,0,8000.0,5.42,4,4,0
2244,2243.0,21,24000,0,5.0,4,1,13000.0,12.87,8,2,1
2245,2244.0,24,31000,2,8.0,3,2,9000.0,14.84,4,4,1
2246,2245.0,25,31000,2,4.0,2,0,10000.0,10.38,5,4,0
2247,2246.0,26,28000,0,10.0,1,2,13000.0,16.29,8,3,1
2248,2247.0,25,28000,0,10.0,3,1,13000.0,7.9,8,3,1
2249,2248.0,26,28800,0,0.0,5,2,13000.0,14.46,8,2,1
2250,2249.0,25,31000,2,2.0,3,0,12250.0,11.36,8,3,1
2251,2250.0,22,30000,0,2.0,2,1,13000.0,13.11,8,3,1
2252,2251.0,21,31200,0,0.0,0,1,13000.0,13.11,8,2,1
2253,2252.0,26,33800,0,4.0,0,1,13000.0,13.57,8,4,1
2254,2253.0,26,34000,0,2.0,1,1,13000.0,9.63,8,2,1
2255,2254.0,25,35000,0,5.0,1,1,13000.0,13.22,8,2,1
2256,2255.0,24,36000,0,8.0,0,2,13000.0,17.27,8,4,1
2257,2256.0,22,31000,2,1.0,4,1,5000.0,13.79,2,4,0
2258,2257.0,24,36000,0,7.0,4,1,13000.0,7.29,8,3,1
2259,2258.0,26,31000,2,5.0,0,0,4000.0,10.33,6,2,0
2260,2259.0,22,31000,2,0.0,1,1,3000.0,12.54,2,3,0
2261,2260.0,23,30000,0,4.0,4,1,13000.0,13.57,8,2,1
2262,2261.0,22,36000,0,6.0,4,1,13000.0,11.14,8,4,1
2263,2262.0,23,31000,2,6.0,0,0,18500.0,11.01155276552426,8,4,0
2264,2263.0,24,37000,0,3.0,0,1,13000.0,10.25,8,4,1
2265,2264.0,23,31164,2,7.0,4,0,4500.0,6.62,3,2,0
2266,2265.0,23,38000,0,4.0,0,2,13000.0,11.01155276552426,8,4,1
2267,2266.0,23,38400,0,5.0,0,1,13000.0,11.71,8,3,1
2268,2267.0,25,38400,0,0.0,4,1,13000.0,10.74,8,3,1
2269,2268.0,26,31200,2,6.0,3,0,9250.0,7.9,6,2,0
2270,2269.0,22,39000,0,5.0,4,1,13000.0,11.83,8,4,1
2271,2270.0,25,40000,0,9.0,3,1,13000.0,10.99,8,3,1
2272,2271.0,24,40000,0,5.0,4,1,13000.0,14.26,8,3,1
2273,2272.0,25,31200,2,9.0,5,2,2400.0,17.58,5,4,1
2274,2273.0,21,40800,0,3.0,1,1,13000.0,13.57,8,2,1
2275,2274.0,22,31200,2,3.0,2,0,3200.0,10.99,2,2,0
2276,2275.0,26,36000,0,6.0,4,1,13000.0,5.99,8,4,1
2277,2276.0,21,42000,0,5.0,0,2,13000.0,15.31,8,3,1
2278,2277.0,22,43000,0,6.0,0,1,13000.0,12.87,8,4,0
2279,2278.0,22,37200,0,0.0,2,3,13000.0,16.0,8,2,1
2280,2279.0,23,44000,0,1.0,0,1,13000.0,13.47,8,2,0
2281,2280.0,23,44100,0,8.0,1,1,13000.0,8.9,8,4,0
2282,2281.0,24,39000,0,4.790161244517371,0,1,13000.0,10.75,8,4,1
2283,2282.0,23,31200,2,7.0,4,0,7550.0,9.99,3,4,0
2284,2283.0,24,46000,0,8.0,3,1,13000.0,10.99,8,3,0
2285,2284.0,25,31200,2,3.0,1,0,11200.0,5.42,8,2,0
2286,2285.0,24,46540,0,5.0,2,2,13000.0,11.01155276552426,8,2,0
2287,2286.0,25,31200,2,9.0,4,0,6000.0,5.79,5,4,0
2288,2287.0,22,48000,0,1.0,1,1,13000.0,9.99,8,2,0
2289,2288.0,22,31200,2,4.790161244517371,1,0,2000.0,7.29,2,3,0
2290,2289.0,26,48000,0,0.0,4,1,13000.0,11.26,8,3,0
2291,2290.0,23,49000,0,0.0,3,1,13000.0,6.17,8,4,0
2292,2291.0,23,44000,0,7.0,4,2,13000.0,16.29,8,3,1
2293,2292.0,22,20640,0,0.0,0,1,2500.0,12.68,2,3,0
2294,2293.0,26,31200,2,4.0,5,0,8400.0,7.51,6,3,0
2295,2294.0,25,21600,0,4.0,0,1,2500.0,5.99,5,3,0
2296,2295.0,22,21996,0,0.0,1,1,2500.0,11.89,2,2,0
2297,2296.0,21,22000,0,4.0,4,1,2500.0,7.14,1,4,0
2298,2297.0,22,31200,2,2.0,4,0,1050.0,7.51,2,4,1
2299,2298.0,23,22000,0,0.0,2,1,2500.0,7.51,3,2,0
2300,2299.0,24,22000,0,0.0,4,1,2500.0,9.76,4,2,0
2301,2300.0,21,22200,0,2.0,3,2,2500.0,16.29,1,4,1
2302,2301.0,26,22406,0,5.0,3,1,2500.0,6.76,6,4,1
2303,2302.0,23,24000,0,0.0,0,1,2500.0,11.71,3,2,0
2304,2303.0,21,31200,2,2.0,0,2,1000.0,14.59,1,2,0
2305,2304.0,24,24000,0,1.0,1,1,2500.0,10.74,4,3,0
2306,2305.0,25,31200,2,0.0,0,3,4750.0,11.01155276552426,5,2,1
2307,2306.0,24,31200,1,8.0,3,0,10000.0,12.18,4,2,0
2308,2307.0,22,31200,2,6.0,2,0,3500.0,7.74,2,2,0
2309,2308.0,22,24960,0,0.0,2,1,2500.0,7.51,2,2,0
2310,2309.0,24,31200,2,2.0,0,1,6700.0,14.26,4,2,0
2311,2310.0,25,24996,0,8.0,2,1,2500.0,12.98,5,4,0
2312,2311.0,22,24996,0,0.0,1,1,2500.0,10.99,2,3,1
2313,2312.0,23,25000,0,0.0,3,1,2500.0,6.91,3,2,0
2314,2313.0,24,25000,0,5.0,1,1,2500.0,13.48,4,4,0
2315,2314.0,22,25000,0,0.0,4,1,2500.0,11.14,2,3,0
2316,2315.0,22,31215,1,4.790161244517371,0,0,14000.0,9.91,8,3,0
2317,2316.0,26,31303,2,7.0,1,0,12000.0,11.01155276552426,8,2,0
2318,2317.0,22,31356,2,6.0,4,2,11225.0,11.01155276552426,8,2,1
2319,2318.0,25,26400,0,4.790161244517371,0,1,2500.0,10.62,5,2,0
2320,2319.0,21,26940,0,1.0,0,1,2500.0,5.42,1,4,0
2321,2320.0,26,27000,0,0.0,0,1,2500.0,13.61,6,4,0
2322,2321.0,25,27024,0,7.0,0,3,2500.0,16.69,5,2,0
2323,2322.0,25,31500,2,4.790161244517371,0,0,8250.0,7.51,5,4,0
2324,2323.0,26,27200,0,4.0,4,1,2500.0,13.49,6,4,0
2325,2324.0,22,31500,2,2.0,2,0,14000.0,8.9,8,3,0
2326,2325.0,22,31500,1,4.790161244517371,2,0,8000.0,6.03,2,2,0
2327,2326.0,21,28200,0,2.0,4,2,2500.0,16.77,1,2,1
2328,2327.0,24,28500,0,3.0,4,1,2500.0,11.36,4,4,0
2329,2328.0,24,29000,0,4.0,3,1,2500.0,10.99,4,3,0
2330,2329.0,25,29000,0,2.0,2,1,2500.0,12.84,5,3,1
2331,2330.0,23,30000,0,7.0,1,1,2500.0,9.88,3,2,0
2332,2331.0,22,31500,2,3.0,2,0,4500.0,9.88,2,2,0
2333,2332.0,24,31000,0,1.0,0,2,2500.0,14.54,4,3,1
2334,2333.0,26,31200,0,4.0,2,1,2500.0,10.37,6,3,0
2335,2334.0,21,31544,2,4.790161244517371,1,0,2200.0,7.9,1,2,0
2336,2335.0,23,31577,1,6.0,0,0,2500.0,6.92,3,4,0
2337,2336.0,21,32000,0,1.0,2,1,2500.0,7.4,1,3,0
2338,2337.0,25,33000,0,6.0,4,1,2500.0,10.59,5,2,0
2339,2338.0,23,33448,0,2.0,0,1,2500.0,11.66,3,2,0
2340,2339.0,23,33500,0,2.0,0,3,2500.0,15.68,3,4,1
2341,2340.0,21,34368,0,0.0,4,1,2500.0,12.87,1,2,0
2342,2341.0,21,31776,2,5.0,2,0,6000.0,8.9,1,3,0
2343,2342.0,23,34800,0,7.0,0,1,2500.0,6.39,3,2,0
2344,2343.0,26,35000,0,2.0,1,1,2500.0,8.9,6,3,0
2345,2344.0,23,35000,0,0.0,4,1,2500.0,7.51,3,2,0
2346,2345.0,24,29000,0,2.0,1,2,2500.0,11.01155276552426,4,4,1
2347,2346.0,22,30000,0,2.0,0,1,2500.0,8.49,2,2,1
2348,2347.0,21,30000,0,3.0,4,1,2500.0,7.14,1,4,1
2349,2348.0,22,30000,0,0.0,0,1,2500.0,13.16,2,4,1
2350,2349.0,25,31920,2,8.0,1,1,4500.0,11.01155276552426,5,2,0
2351,2350.0,26,37000,0,2.0,2,1,2500.0,7.14,6,3,0
2352,2351.0,26,37225,0,4.0,3,1,2500.0,11.01155276552426,6,3,0
2353,2352.0,26,31992,3,0.0,2,1,6500.0,11.01155276552426,6,4,0
2354,2353.0,25,32000,0,1.0,1,3,2500.0,16.45,5,2,1
2355,2354.0,25,38060,0,9.0,4,1,2500.0,12.53,5,2,0
2356,2355.0,23,39200,0,1.0,0,1,2500.0,7.74,3,3,0
2357,2356.0,23,32000,2,7.0,0,0,10000.0,11.71,3,2,0
2358,2357.0,24,40000,0,6.0,3,1,2500.0,15.27,4,3,0
2359,2358.0,25,40000,0,3.0,1,1,2500.0,9.99,5,3,0
2360,2359.0,23,40000,0,0.0,4,1,2500.0,11.01155276552426,3,2,0
2361,2360.0,25,32000,2,8.0,4,0,5600.0,7.9,5,3,0
2362,2361.0,22,34000,0,2.0,5,1,2500.0,13.57,2,3,1
2363,2362.0,22,35500,0,6.0,1,2,2500.0,15.62,2,2,1
2364,2363.0,24,36000,0,2.0,5,2,2500.0,16.77,4,3,1
2365,2364.0,21,42000,0,5.0,1,1,2500.0,9.99,1,2,0
2366,2365.0,22,32000,2,0.0,0,0,1700.0,7.9,2,4,0
2367,2366.0,23,42000,0,0.0,0,1,2500.0,11.49,3,2,0
2368,2367.0,23,42000,0,4.0,0,1,2500.0,13.61,3,4,0
2369,2368.0,22,42000,0,0.0,2,1,2500.0,13.92,2,3,0
2370,2369.0,25,36228,0,4.0,1,1,2500.0,7.66,5,2,1
2371,2370.0,21,32000,2,4.0,3,0,2500.0,11.71,1,3,1
2372,2371.0,21,42500,0,0.0,4,1,2500.0,11.01155276552426,1,2,0
2373,2372.0,26,43000,0,3.0,0,1,2500.0,13.49,6,2,0
2374,2373.0,22,37000,0,2.0,5,2,2500.0,17.49,2,3,1
2375,2374.0,25,45000,0,5.0,1,1,2500.0,12.69,5,4,0
2376,2375.0,21,32000,2,4.790161244517371,1,0,8000.0,5.99,1,3,0
2377,2376.0,24,32000,2,5.0,5,0,6000.0,5.42,4,4,0
2378,2377.0,23,32000,2,4.0,0,0,2000.0,5.99,3,2,0
2379,2378.0,22,45000,0,5.0,1,1,2500.0,14.35,2,2,0
2380,2379.0,26,46000,0,10.0,4,1,2500.0,8.49,6,4,0
2381,2380.0,26,46500,0,1.0,4,1,2500.0,14.72,6,3,0
2382,2381.0,26,47004,0,9.0,1,2,2500.0,15.65,6,3,0
2383,2382.0,22,32000,2,3.0,0,0,6000.0,8.49,2,2,0
2384,2383.0,24,48000,0,4.0,0,1,2500.0,13.35,4,4,0
2385,2384.0,22,49500,0,7.0,1,1,2500.0,14.27,2,2,0
2386,2385.0,26,32000,2,4.0,0,0,4900.0,5.99,6,3,0
2387,2386.0,22,45630,0,0.0,0,3,2500.0,18.64,2,2,1
2388,2387.0,23,51873,0,2.0,2,0,2500.0,11.01155276552426,3,3,0
2389,2388.0,22,32000,2,4.790161244517371,0,0,11050.0,7.49,8,2,0
2390,2389.0,26,52000,0,6.0,4,1,2500.0,14.82,6,2,0
2391,2390.0,24,46180,0,1.0,2,1,2500.0,13.98,4,3,1
2392,2391.0,25,54000,0,4.0,3,1,2500.0,13.98,5,2,0
2393,2392.0,23,54000,0,7.0,0,2,2500.0,16.32,3,2,0
2394,2393.0,25,32000,2,3.0,3,0,15000.0,11.11,8,4,0
2395,2394.0,22,54996,0,6.0,4,1,2500.0,14.35,2,4,0
2396,2395.0,26,48996,0,8.0,4,2,2500.0,14.59,6,2,1
2397,2396.0,25,55000,0,4.0,3,0,2500.0,7.88,5,2,0
2398,2397.0,22,55000,0,5.0,0,0,2500.0,11.01155276552426,2,4,0
2399,2398.0,23,49000,0,1.0,4,4,2500.0,11.01155276552426,3,2,1
2400,2399.0,24,57600,0,8.0,0,1,2500.0,14.72,4,3,0
2401,2400.0,25,32000,2,7.0,3,0,3250.0,10.74,5,2,1
2402,2401.0,23,59000,0,7.0,3,2,2500.0,14.96,3,2,0
2403,2402.0,22,60000,0,5.0,4,1,2500.0,11.01155276552426,2,4,0
2404,2403.0,25,60000,0,9.0,3,0,2500.0,8.63,5,3,0
2405,2404.0,23,61000,0,3.0,4,0,2500.0,7.49,3,3,0
2406,2405.0,26,32000,2,7.0,2,1,4800.0,12.61,6,3,0
2407,2406.0,25,32000,2,3.0,4,0,6250.0,11.49,5,3,0
2408,2407.0,23,63000,0,7.0,0,1,2500.0,14.72,3,2,0
2409,2408.0,26,64000,0,3.0,1,0,2500.0,10.99,6,3,0
2410,2409.0,25,65004,0,10.0,1,0,2500.0,10.08,5,2,0
2411,2410.0,24,69996,0,3.0,4,0,2500.0,12.53,4,3,0
2412,2411.0,24,32000,2,4.0,2,0,3000.0,10.75,4,4,0
2413,2412.0,22,54400,0,6.0,1,2,2500.0,16.49,2,3,1
2414,2413.0,24,32000,2,7.0,2,0,4500.0,6.76,4,2,0
2415,2414.0,24,64000,0,4.0,5,0,2500.0,11.14,4,3,1
2416,2415.0,24,70082,0,5.0,2,1,2500.0,12.61,4,4,0
2417,2416.0,24,79800,0,8.0,5,0,2500.0,9.62,4,2,0
2418,2417.0,26,82400,0,10.0,2,1,2500.0,13.92,6,3,0
2419,2418.0,26,85000,0,1.0,0,0,2500.0,8.59,6,2,0
2420,2419.0,23,92500,0,6.0,2,0,2500.0,10.74,3,3,0
2421,2420.0,24,32000,2,6.0,0,0,12250.0,8.94,8,4,0
2422,2421.0,23,112995,0,7.0,2,0,2500.0,7.37,3,3,0
2423,2422.0,26,121000,0,2.0,0,0,2500.0,7.66,6,4,0
2424,2423.0,26,200004,0,7.0,1,1,2500.0,13.61,6,2,0
2425,2424.0,23,10560,0,0.0,4,1,2800.0,9.99,3,4,1
2426,2425.0,23,13000,0,3.0,3,2,2800.0,15.21,3,2,1
2427,2426.0,25,13380,0,0.0,3,2,2800.0,14.61,5,2,1
2428,2427.0,22,14400,0,5.0,2,1,2800.0,6.54,2,3,1
2429,2428.0,22,32000,2,0.0,2,0,6950.0,7.74,2,3,0
2430,2429.0,21,14800,0,5.0,4,1,2800.0,8.0,1,3,1
2431,2430.0,26,15000,0,1.0,0,2,2800.0,15.31,6,4,1
2432,2431.0,23,32000,2,4.0,2,0,1200.0,7.68,3,4,0
2433,2432.0,21,15600,0,0.0,1,1,2800.0,7.4,1,4,1
2434,2433.0,23,32000,2,1.0,4,0,15000.0,11.58,8,4,0
2435,2434.0,25,20800,0,0.0,5,2,2800.0,15.21,5,4,1
2436,2435.0,21,32000,1,3.0,3,3,4500.0,16.0,1,4,0
2437,2436.0,24,21168,0,3.0,2,1,2800.0,14.22,4,4,0
2438,2437.0,22,23000,0,1.0,1,4,2800.0,21.74,2,4,1
2439,2438.0,23,23760,0,2.0,4,1,2800.0,11.01155276552426,3,2,0
2440,2439.0,23,24000,0,2.0,1,1,2800.0,11.49,3,4,1
2441,2440.0,25,32000,2,1.0,4,1,8000.0,13.16,5,2,0
2442,2441.0,21,32000,2,5.0,4,0,4200.0,11.58,1,2,0
2443,2442.0,25,32000,2,1.0,5,0,2500.0,7.68,5,3,1
2444,2443.0,22,32000,2,2.0,1,1,7500.0,11.01155276552426,2,3,0
2445,2444.0,23,26500,0,1.0,0,1,2800.0,12.29,3,3,0
2446,2445.0,22,27000,0,3.0,1,1,2800.0,7.51,2,3,1
2447,2446.0,22,32000,1,1.0,1,0,1200.0,9.96,2,2,0
2448,2447.0,23,32000,2,0.0,5,2,2500.0,12.8,3,3,1
2449,2448.0,23,28800,0,5.0,3,1,2800.0,10.38,3,2,0
2450,2449.0,22,29376,0,1.0,0,1,2800.0,7.43,2,4,0
2451,2450.0,26,30000,0,4.790161244517371,2,1,2800.0,14.65,6,3,0
2452,2451.0,22,19200,0,3.0,1,1,2850.0,15.27,2,4,0
2453,2452.0,25,32004,2,4.790161244517371,1,0,7200.0,5.42,5,4,0
2454,2453.0,25,32004,2,3.0,3,0,22750.0,6.17,8,4,0
2455,2454.0,24,45000,0,3.0,1,2,2850.0,11.86,4,2,0
2456,2455.0,23,32004,1,0.0,0,3,9250.0,17.19,3,4,0
2457,2456.0,22,90000,0,5.0,2,0,2850.0,5.99,2,3,0
2458,2457.0,23,28000,0,2.0,2,1,2875.0,15.23,3,3,0
2459,2458.0,25,36800,0,1.0,1,1,2875.0,11.28,5,4,0
2460,2459.0,22,32004,2,6.0,0,0,10000.0,7.51,2,2,0
2461,2460.0,26,66000,0,0.0,4,0,2875.0,7.49,6,2,0
2462,2461.0,24,32004,2,5.0,2,1,14000.0,12.73,8,4,0
2463,2462.0,21,19000,0,0.0,3,1,2900.0,8.0,1,2,0
2464,2463.0,26,31200,0,0.0,1,1,2900.0,9.91,6,2,0
2465,2464.0,22,31500,0,3.0,4,2,2900.0,11.01155276552426,2,4,1
2466,2465.0,25,50000,0,0.0,0,0,2900.0,8.0,5,4,0
2467,2466.0,22,27000,0,5.0,3,1,2925.0,10.71,2,4,0
2468,2467.0,22,32004,2,6.0,0,0,10000.0,10.83,2,3,0
2469,2468.0,22,32004,1,0.0,0,0,6600.0,9.07,2,3,0
2470,2469.0,22,25000,0,0.0,2,1,2975.0,9.96,2,2,0
2471,2470.0,21,49800,0,6.0,0,1,2975.0,7.9,1,2,0
2472,2471.0,22,32112,2,4.0,3,1,15000.0,13.98,8,3,0
2473,2472.0,24,10000,0,8.0,3,1,3000.0,7.9,4,3,1
2474,2473.0,23,32198,2,3.0,0,0,1000.0,10.95,3,2,0
2475,2474.0,21,12000,0,5.0,0,1,3000.0,8.9,1,4,1
2476,2475.0,21,12000,0,0.0,2,1,3000.0,7.88,1,3,1
2477,2476.0,23,13200,0,0.0,4,1,3000.0,11.01155276552426,3,3,1
2478,2477.0,21,32268,1,0.0,1,0,8000.0,8.0,1,3,0
2479,2478.0,23,14000,0,4.0,2,1,3000.0,7.74,3,3,1
2480,2479.0,21,14400,0,2.0,1,1,3000.0,13.43,1,3,1
2481,2480.0,22,32352,2,6.0,5,1,1000.0,15.27,2,2,1
2482,2481.0,21,14400,0,2.0,5,1,3000.0,9.63,1,2,1
2483,2482.0,23,32388,2,0.0,0,0,6000.0,10.71,3,4,0
2484,2483.0,26,14400,0,1.0,2,1,3000.0,11.01155276552426,6,2,1
2485,2484.0,22,15000,0,3.0,0,1,3000.0,9.91,2,3,1
2486,2485.0,22,15000,0,2.0,2,1,3000.0,7.51,2,4,1
2487,2486.0,22,32400,2,6.0,2,0,4200.0,10.99,2,4,0
2488,2487.0,25,32400,2,9.0,3,1,10000.0,13.99,5,3,0
2489,2488.0,22,32400,2,4.790161244517371,3,0,5000.0,7.49,2,3,0
2490,2489.0,25,32400,2,2.0,4,0,4800.0,7.29,5,4,0
2491,2490.0,22,32400,2,6.0,0,0,3625.0,6.92,2,3,0
2492,2491.0,23,16080,0,4.790161244517371,4,2,3000.0,16.29,3,2,1
2493,2492.0,21,32400,2,2.0,0,0,10000.0,5.42,1,2,0
2494,2493.0,22,16320,0,0.0,5,1,3000.0,13.92,2,4,1
2495,2494.0,26,17280,0,0.0,5,1,3000.0,11.01155276552426,6,4,1
2496,2495.0,25,17400,0,0.0,0,1,3000.0,11.83,5,4,1
2497,2496.0,23,17520,0,5.0,4,1,3000.0,10.37,3,4,1
2498,2497.0,21,17916,0,1.0,1,1,3000.0,6.0,1,3,1
2499,2498.0,23,18000,0,1.0,5,1,3000.0,11.71,3,4,1
2500,2499.0,21,18000,0,0.0,4,1,3000.0,7.9,1,2,1
2501,2500.0,22,32400,2,1.0,4,0,5500.0,11.01155276552426,2,2,0
2502,2501.0,21,32400,2,5.0,3,3,5000.0,16.0,1,2,1
2503,2502.0,24,18000,0,5.0,3,1,3000.0,15.27,4,2,1
2504,2503.0,23,18000,0,1.0,5,2,3000.0,15.99,3,2,1
2505,2504.0,22,18000,0,0.0,1,1,3000.0,13.99,2,4,1
2506,2505.0,26,32450,2,5.0,1,0,3250.0,6.99,6,4,0
2507,2506.0,22,18000,0,3.0,4,1,3000.0,10.59,2,3,1
2508,2507.0,23,18000,0,4.0,3,1,3000.0,13.06,3,2,1
2509,2508.0,22,18000,0,2.0,2,1,3000.0,11.01155276552426,2,2,1
2510,2509.0,22,18000,0,1.0,3,1,3000.0,11.86,2,2,1
2511,2510.0,25,32500,2,3.0,0,0,12500.0,7.9,8,4,0
2512,2511.0,21,18008,0,1.0,1,1,3000.0,9.7,1,2,1
2513,2512.0,22,32500,2,6.0,4,0,2500.0,6.99,2,3,0
2514,2513.0,21,18864,0,0.0,5,1,3000.0,10.99,1,4,1
2515,2514.0,22,32500,2,5.0,4,0,14500.0,11.99,8,4,0
2516,2515.0,22,19000,0,5.0,2,1,3000.0,13.06,2,2,1
2517,2516.0,23,19200,0,3.0,2,1,3000.0,12.99,3,2,1
2518,2517.0,23,19200,0,0.0,3,1,3000.0,9.99,3,3,1
2519,2518.0,24,32500,2,6.0,1,1,6600.0,12.73,4,4,0
2520,2519.0,26,32500,2,8.0,1,1,3000.0,13.22,6,4,0
2521,2520.0,26,32500,2,0.0,5,0,3500.0,8.59,6,2,0
2522,2521.0,21,19200,0,0.0,3,1,3000.0,10.99,1,2,1
2523,2522.0,22,19200,0,0.0,5,3,3000.0,11.01155276552426,2,3,1
2524,2523.0,22,20000,0,2.0,0,1,3000.0,13.11,2,4,0
2525,2524.0,21,20004,0,2.0,0,1,3000.0,10.37,1,3,0
2526,2525.0,24,20004,0,3.0,2,1,3000.0,11.01155276552426,4,4,0
2527,2526.0,23,20800,0,0.0,4,1,3000.0,11.46,3,4,0
2528,2527.0,25,32760,2,6.0,2,0,6000.0,10.59,5,2,0
2529,2528.0,26,21000,0,3.0,3,1,3000.0,10.59,6,2,0
2530,2529.0,23,21000,0,2.0,4,1,3000.0,12.68,3,2,0
2531,2530.0,22,21600,0,2.0,0,1,3000.0,13.49,2,3,0
2532,2531.0,21,32900,2,2.0,1,0,3000.0,9.99,1,2,0
2533,2532.0,22,32968,1,6.0,0,0,16500.0,8.9,8,4,0
2534,2533.0,24,22000,0,3.0,3,0,3000.0,10.33,4,2,0
2535,2534.0,22,22800,0,3.0,1,0,3000.0,6.62,2,3,0
2536,2535.0,22,23000,0,4.0,1,0,3000.0,5.79,2,2,0
2537,2536.0,24,23000,0,0.0,0,0,3000.0,8.0,4,3,0
2538,2537.0,22,33000,1,6.0,3,0,12000.0,9.91,8,2,0
2539,2538.0,24,30000,0,2.0,0,0,3000.0,6.03,4,3,0
2540,2539.0,22,30000,0,6.0,1,0,3000.0,11.01155276552426,2,4,0
2541,2540.0,24,30000,0,4.0,4,3,3000.0,19.29,4,2,1
2542,2541.0,24,30000,0,2.0,3,0,3000.0,7.49,4,3,0
2543,2542.0,22,33000,2,6.0,2,0,8875.0,10.65,2,4,0
2544,2543.0,23,30000,0,2.0,2,0,3000.0,7.49,3,2,0
2545,2544.0,24,30000,0,1.0,3,0,3000.0,10.37,4,2,0
2546,2545.0,23,30000,0,0.0,1,0,3000.0,5.79,3,3,0
2547,2546.0,25,30000,0,3.0,4,1,3000.0,12.98,5,3,0
2548,2547.0,23,30000,0,3.0,1,2,3000.0,15.2,3,2,1
2549,2548.0,21,30000,0,5.0,3,0,3000.0,9.62,1,4,0
2550,2549.0,25,30000,0,3.0,3,1,3000.0,13.61,5,2,0
2551,2550.0,22,30000,0,3.0,3,0,3000.0,11.12,2,3,0
2552,2551.0,21,30000,0,4.0,0,2,3000.0,16.32,1,3,0
2553,2552.0,24,30000,0,8.0,1,0,3000.0,11.86,4,4,0
2554,2553.0,24,30000,0,1.0,4,1,3000.0,13.98,4,2,1
2555,2554.0,25,30000,0,4.0,1,0,3000.0,11.01155276552426,5,4,0
2556,2555.0,21,33000,1,4.790161244517371,3,0,2500.0,6.03,1,4,0
2557,2556.0,25,33000,2,6.0,0,0,8000.0,6.62,5,4,0
2558,2557.0,21,33000,2,5.0,5,1,2000.0,14.27,1,4,1
2559,2558.0,25,30000,0,4.0,5,0,3000.0,12.21,5,4,1
2560,2559.0,21,30000,0,2.0,0,0,3000.0,11.89,1,4,0
2561,2560.0,25,33000,2,9.0,1,0,3000.0,11.99,5,2,0
2562,2561.0,24,30960,0,5.0,1,2,3000.0,15.62,4,4,0
2563,2562.0,25,33000,2,9.0,2,0,5000.0,8.49,5,3,0
2564,2563.0,26,31131,0,0.0,1,2,3000.0,13.36,6,4,1
2565,2564.0,26,33000,1,4.790161244517371,2,0,10150.0,8.49,8,2,0
2566,2565.0,22,31200,0,3.0,0,0,3000.0,11.86,2,4,0
2567,2566.0,23,31200,0,2.0,0,0,3000.0,11.89,3,2,0
2568,2567.0,22,31356,0,0.0,4,0,3000.0,7.68,2,4,0
2569,2568.0,23,33000,2,3.0,3,2,8325.0,15.99,3,3,0
2570,2569.0,24,33000,2,3.0,3,3,1250.0,19.29,4,4,0
2571,2570.0,23,33000,2,4.0,0,0,8000.0,7.49,3,3,0
2572,2571.0,25,32000,0,3.0,4,0,3000.0,8.94,5,3,0
2573,2572.0,24,32000,0,4.0,1,1,3000.0,12.29,4,2,0
2574,2573.0,24,33000,2,8.0,5,1,2050.0,13.49,4,2,1
2575,2574.0,25,32004,0,0.0,4,0,3000.0,9.32,5,2,0
2576,2575.0,23,32400,0,6.0,2,0,3000.0,10.0,3,2,0
2577,2576.0,22,32400,0,5.0,3,3,3000.0,16.45,2,3,0
2578,2577.0,26,32640,0,7.0,2,0,3000.0,10.75,6,2,0
2579,2578.0,26,33000,0,7.0,1,0,3000.0,5.99,6,4,0
2580,2579.0,22,33000,2,5.0,4,0,12375.0,7.29,8,2,0
2581,2580.0,25,33000,0,3.0,2,0,3000.0,5.99,5,2,0
2582,2581.0,25,33000,0,6.0,3,0,3000.0,10.95,5,4,0
2583,2582.0,26,33189,0,4.0,0,0,3000.0,11.12,6,2,0
2584,2583.0,23,34008,0,5.0,2,0,3000.0,10.0,3,4,0
2585,2584.0,22,34500,0,3.0,4,0,3000.0,11.83,2,2,0
2586,2585.0,25,29000,0,9.0,1,0,3000.0,6.62,5,2,1
2587,2586.0,22,35000,0,0.0,0,0,3000.0,11.01155276552426,2,2,0
2588,2587.0,23,35000,0,4.0,3,1,3000.0,13.85,3,3,0
2589,2588.0,22,35000,0,5.0,0,0,3000.0,10.01,2,2,0
2590,2589.0,22,29244,0,0.0,4,2,3000.0,13.3,2,2,1
2591,2590.0,24,35256,0,2.0,4,0,3000.0,10.74,4,2,0
2592,2591.0,22,36000,0,0.0,3,0,3000.0,11.71,2,3,0
2593,2592.0,23,36000,0,0.0,1,0,3000.0,7.29,3,3,0
2594,2593.0,26,36000,0,3.0,0,0,3000.0,7.88,6,4,0
2595,2594.0,24,36000,0,0.0,0,1,3000.0,13.92,4,3,0
2596,2595.0,23,33000,2,2.0,4,1,3000.0,14.35,3,3,0
2597,2596.0,24,36600,0,4.0,4,0,3000.0,9.33,4,2,0
2598,2597.0,25,37000,0,2.0,1,0,3000.0,11.71,5,2,0
2599,2598.0,21,33000,2,5.0,3,0,7800.0,9.88,1,2,0
2600,2599.0,21,37000,0,0.0,0,0,3000.0,6.39,1,3,0
